Year,Selection,Pos,Player,Age,Tm,Pts_Won,Pts_Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FGPct,3PPct,FTPct,WS,WS/48,DWS,DBPM,DRtg
2015,1st,F,Draymond Green,24,GSW,229,258,0.888,79,31.5,11.7,8.2,3.7,1.6,1.3,0.443,0.337,0.66,8.5,0.163,5.2,2.8,97
2015,1st,G,Tony Allen,33,MEM,207,258,0.802,63,26.2,8.6,4.4,1.4,2,0.5,0.495,0.345,0.627,4.1,0.119,3.2,3.1,98
2015,1st,C,DeAndre Jordan,26,LAC,187,258,0.725,82,34.4,11.5,15,0.7,1,2.2,0.71,0.25,0.397,12.8,0.217,5.4,0.7,98
2015,1st,G,Chris Paul,29,LAC,170,258,0.659,82,34.8,19.1,4.6,10.2,1.9,0.2,0.485,0.398,0.9,16.1,0.27,3.2,1.6,105
2015,2nd,F,Anthony Davis,21,NOP,155,258,0.601,68,36.1,24.4,10.2,2.2,1.5,2.9,0.535,0.083,0.805,14,0.274,4.2,2.3,100
2015,2nd,G,Jimmy Butler,25,CHI,132,258,0.512,65,38.7,20,5.8,3.3,1.8,0.6,0.462,0.378,0.834,11.2,0.214,3,1.2,104
2015,2nd,C,Andrew Bogut,30,GSW,102,258,0.395,67,23.6,6.3,8.1,2.7,0.6,1.7,0.563,,0.524,5.2,0.159,3.4,3.3,97
2015,2nd,G,John Wall,24,WAS,67,258,0.26,79,35.9,17.6,4.6,10,1.7,0.6,0.445,0.3,0.785,7.8,0.132,4.2,1,102
2015,2nd,F,Tim Duncan,38,SAS,64,258,0.248,77,28.9,13.9,9.1,3,0.8,2,0.512,0.286,0.74,9.6,0.207,4.7,2.8,97
2015,ORV,C,Rudy Gobert,22,UTA,54,258,0.209,82,26.3,8.4,9.5,1.3,0.8,2.3,0.604,0,0.623,9.3,0.206,4.3,2.5,98
2015,ORV,F,LeBron James,30,CLE,47,258,0.182,69,36.1,25.3,6,7.4,1.6,0.7,0.488,0.354,0.71,10.4,0.199,2.9,1,105
2015,ORV,G,Russell Westbrook,26,OKC,35,258,0.136,67,34.4,28.1,7.3,8.6,2.1,0.2,0.426,0.299,0.835,10.6,0.222,3.2,1.2,103
2015,ORV,G,Avery Bradley,24,BOS,26,258,0.101,77,31.5,13.9,3.1,1.8,1.1,0.2,0.429,0.352,0.79,2.5,0.049,2.1,-0.6,107
2015,ORV,F,Michael Kidd-Gilchrist,21,CHO,21,258,0.081,55,28.9,10.9,7.6,1.4,0.5,0.7,0.465,,0.701,3.8,0.114,2.2,0.6,103
2015,ORV,G,Klay Thompson,24,GSW,19,258,0.074,77,31.9,21.7,3.2,2.9,1.1,0.8,0.463,0.439,0.879,8.8,0.172,3.1,-0.1,104
2015,ORV,C,Marc Gasol,30,MEM,18,258,0.07,81,33.2,17.4,7.8,3.8,0.9,1.6,0.494,0.176,0.795,10.2,0.182,4.7,2.4,100
2015,ORV,G,Danny Green,27,SAS,18,258,0.07,81,28.5,11.7,4.2,2,1.2,1.1,0.436,0.418,0.874,7.8,0.163,3.9,2,100
2015,ORV,F,Trevor Ariza,29,HOU,17,258,0.066,82,35.7,12.8,5.6,2.5,1.9,0.2,0.402,0.35,0.853,6.6,0.108,3.9,1.1,103
2015,ORV,G,Stephen Curry,26,GSW,14,258,0.054,80,32.7,23.8,4.3,7.7,2,0.2,0.487,0.443,0.914,15.7,0.288,4.1,1.7,101
2015,ORV,F,DeMarre Carroll,28,ATL,11,258,0.043,70,31.3,12.6,5.3,1.7,1.3,0.2,0.487,0.395,0.702,7,0.154,2.8,0.4,104
2015,ORV,G,Patrick Beverley,26,HOU,10,258,0.039,56,30.8,10.1,4.2,3.4,1.1,0.4,0.383,0.356,0.75,3.5,0.096,1.8,0.5,106
2015,ORV,F,Khris Middleton,23,MIL,9,258,0.035,79,30.1,13.4,4.4,2.3,1.5,0.1,0.467,0.407,0.859,6.7,0.135,3.5,1.1,102
2015,ORV,F,Serge Ibaka,25,OKC,8,258,0.031,64,33.1,14.3,7.8,0.9,0.5,2.4,0.476,0.376,0.836,5.6,0.127,2.7,0.4,104
2015,ORV,F,Andre Iguodala,31,GSW,8,258,0.031,77,26.9,7.8,3.3,3,1.2,0.3,0.466,0.349,0.596,5.1,0.117,2.8,1.4,103
2015,ORV,F,Paul Millsap,29,ATL,8,258,0.031,73,32.7,16.7,7.8,3.1,1.8,0.9,0.476,0.356,0.757,8.3,0.166,4.3,1.7,99
2015,ORV,G,Jeff Teague,26,ATL,7,258,0.027,73,30.5,15.9,2.5,7,1.7,0.4,0.46,0.343,0.862,7.7,0.166,2.8,0.3,104
2015,ORV,G,Mike Conley,27,MEM,6,258,0.023,70,31.8,15.8,3,5.4,1.3,0.2,0.446,0.386,0.859,6.8,0.147,2.7,0.2,104
2015,ORV,C,Joakim Noah,29,CHI,6,258,0.023,67,30.6,7.2,9.6,4.7,0.7,1.1,0.445,0,0.603,5.6,0.13,3.1,2,102
2015,ORV,C,Nerlens Noel,20,PHI,5,258,0.019,75,30.8,9.9,8.1,1.7,1.8,1.9,0.462,,0.609,4,0.083,4.2,2.3,99
2015,ORV,F,P.J. Tucker,29,PHO,4,258,0.016,78,30.6,9.1,6.4,1.6,1.4,0.3,0.438,0.345,0.727,4.9,0.098,2.7,1,105
2015,ORV,F,Giannis Antetokounmpo,20,MIL,3,258,0.012,81,31.4,12.7,6.7,2.6,0.9,1,0.491,0.159,0.741,6.2,0.117,4,1.2,101
2015,ORV,C,Pau Gasol,34,CHI,3,258,0.012,78,34.4,18.5,11.8,2.7,0.3,1.9,0.494,0.462,0.803,10.4,0.187,4.4,0.6,101
2015,ORV,G,Wesley Matthews,28,POR,3,258,0.012,60,33.7,15.9,3.7,2.3,1.3,0.2,0.448,0.389,0.752,6.2,0.147,2.2,1.1,105
2015,ORV,G,James Harden,25,HOU,2,258,0.008,81,36.8,27.4,5.7,7,1.9,0.7,0.44,0.375,0.868,16.4,0.265,4.2,1.8,103
2015,ORV,G,Marcus Smart,20,BOS,2,258,0.008,67,27,7.8,3.3,3.1,1.5,0.3,0.367,0.335,0.646,2.9,0.077,2.2,1.5,104
2015,ORV,C,Hassan Whiteside,25,MIA,2,258,0.008,48,23.8,11.8,10,0.1,0.6,2.6,0.628,,0.5,5.3,0.221,2.4,1.6,97
2015,ORV,G,Eric Bledsoe,25,PHO,1,258,0.004,81,34.6,17,5.2,6.1,1.6,0.6,0.447,0.324,0.8,7,0.119,2.9,0.5,106
2015,ORV,C,DeMarcus Cousins,24,SAC,1,258,0.004,59,34.1,24.1,12.7,3.6,1.5,1.7,0.467,0.25,0.782,6,0.144,3.2,1.5,101
2015,ORV,C,Andre Drummond,21,DET,1,258,0.004,82,30.5,13.8,13.5,0.7,0.9,1.9,0.514,0,0.389,7.7,0.147,4.3,-0.7,100
2015,ORV,G,Manu Ginbili,37,SAS,1,258,0.004,70,22.7,10.5,3,4.2,1,0.3,0.426,0.345,0.721,3.7,0.111,2.3,0.9,102
2015,ORV,F,Blake Griffin,25,LAC,1,258,0.004,67,35.2,21.9,7.6,5.3,0.9,0.5,0.502,0.4,0.728,9,0.183,2.4,0.2,106
2015,ORV,G,George Hill,28,IND,1,258,0.004,43,29.5,16.1,4.2,5.1,1,0.3,0.477,0.358,0.79,5.4,0.203,1.6,1.2,103
2015,ORV,C,Al Horford,28,ATL,1,258,0.004,76,30.5,15.2,7.2,3.2,0.9,1.3,0.538,0.306,0.759,8.7,0.179,3.6,1.5,102
2015,ORV,G,Victor Oladipo,22,ORL,1,258,0.004,72,35.7,17.9,4.2,4.1,1.7,0.3,0.436,0.339,0.819,3.5,0.065,2,-0.3,108
2015,ORV,C,Zaza Pachulia,30,MIL,1,258,0.004,73,23.7,8.3,6.8,2.4,1.1,0.3,0.454,0,0.788,4.2,0.116,2.9,0.8,100
2015,ORV,G,Elfrid Payton,20,ORL,1,258,0.004,82,30.4,8.9,4.3,6.5,1.7,0.2,0.425,0.262,0.551,2.3,0.044,2.3,0.3,107
2015,ORV,F,Zach Randolph,33,MEM,1,258,0.004,71,32.5,16.1,10.5,2.2,1,0.2,0.487,0.35,0.765,7.2,0.149,3.8,-0.1,101
2015,ORV,G,Rajon Rondo,28,TOT,1,258,0.004,68,29.7,8.9,5.5,7.9,1.3,0.1,0.426,0.314,0.397,1.6,0.037,2.3,0.3,105
2015,ORV,G,Iman Shumpert,24,TOT,1,258,0.004,62,24.9,8,3.6,2.2,1.3,0.3,0.41,0.342,0.672,1.5,0.047,1.4,0.7,107
2015,ORV,G,Dwyane Wade,33,MIA,1,258,0.004,62,31.8,21.5,3.5,4.8,1.2,0.3,0.47,0.284,0.768,3.5,0.086,1.4,-1.4,108
2016,1st,F,Kawhi Leonard,24,SAS,260,260,1,72,33.1,21.2,6.8,2.6,1.8,1,0.506,0.443,0.874,13.7,0.277,5.5,3,96
2016,1st,F,Draymond Green,25,GSW,251,260,0.965,81,34.7,14,9.5,7.4,1.5,1.4,0.49,0.388,0.696,11.1,0.19,5.1,2.9,100
2016,1st,G,Avery Bradley,25,BOS,149,260,0.573,76,33.4,15.2,2.9,2.1,1.5,0.3,0.447,0.361,0.78,4.8,0.09,2.8,0.3,106
2016,1st,G,Chris Paul,30,LAC,148,260,0.569,74,32.7,19.5,4.2,10,2.1,0.2,0.462,0.371,0.896,12.7,0.253,3.5,2,103
2016,1st,C,DeAndre Jordan,27,LAC,137,260,0.527,77,33.7,12.7,13.8,1.2,0.7,2.3,0.703,0,0.43,11.5,0.213,5.5,1.3,98
2016,2nd,C,Hassan Whiteside,26,MIA,126,260,0.485,73,29.1,14.2,11.8,0.4,0.6,3.7,0.606,,0.65,10.3,0.233,5.3,2.4,95
2016,2nd,G,Tony Allen,34,MEM,121,260,0.465,64,25.3,8.4,4.6,1.1,1.7,0.3,0.458,0.357,0.652,2.4,0.072,1.9,1.2,105
2016,2nd,F,Paul Millsap,30,ATL,97,260,0.373,81,32.7,17.1,9,3.3,1.8,1.7,0.47,0.319,0.757,10.1,0.183,6,2.7,96
2016,2nd,G,Jimmy Butler,26,CHI,62,260,0.238,67,36.9,20.9,5.3,4.8,1.6,0.6,0.454,0.312,0.832,9.1,0.177,2.7,1.2,106
2016,2nd,F,Paul George,25,IND,48,260,0.185,81,34.8,23.1,7,4.1,1.9,0.4,0.418,0.371,0.86,9.2,0.157,4.8,1.2,101
2016,ORV,C,Rudy Gobert,23,UTA,64,260,0.246,61,31.7,9.1,11,1.5,0.7,2.2,0.559,,0.569,6.4,0.16,3.8,2.2,99
2016,ORV,G,Klay Thompson,25,GSW,49,260,0.188,80,33.3,22.1,3.8,2.1,0.8,0.6,0.47,0.425,0.873,8,0.144,2.6,-1.6,107
2016,ORV,F,Jae Crowder,25,BOS,47,260,0.181,73,31.6,14.2,5.1,1.8,1.7,0.5,0.443,0.336,0.82,7.3,0.152,3.5,1.4,102
2016,ORV,F,LeBron James,31,CLE,43,260,0.165,76,35.6,25.3,7.4,6.8,1.4,0.6,0.52,0.309,0.731,13.6,0.242,4,2,103
2016,ORV,G,Kyle Lowry,29,TOR,43,260,0.165,77,37,21.2,4.7,6.4,2.1,0.4,0.427,0.388,0.811,11.6,0.196,3.7,1.1,104
2016,ORV,G,Danny Green,28,SAS,39,260,0.15,79,26.1,7.2,3.8,1.8,1,0.8,0.376,0.332,0.739,4.2,0.099,4.1,2.1,99
2016,ORV,G,Russell Westbrook,27,OKC,35,260,0.135,80,34.4,23.5,7.8,10.4,2,0.3,0.454,0.296,0.812,14,0.245,4,1.4,103
2016,ORV,C,Tim Duncan,39,SAS,33,260,0.127,61,25.2,8.6,7.3,2.7,0.8,1.3,0.488,0,0.702,5.2,0.163,3.6,3.1,96
2016,ORV,G,Ricky Rubio,25,MIN,30,260,0.115,76,30.6,10.1,4.3,8.7,2.1,0.1,0.374,0.326,0.847,5.8,0.119,2.2,0.8,107
2016,ORV,G,Kentavious Caldwell-Pope,22,DET,27,260,0.104,76,36.7,14.5,3.7,1.8,1.4,0.2,0.42,0.309,0.811,5.3,0.092,2.7,0.8,107
2016,ORV,F,Anthony Davis,22,NOP,24,260,0.092,61,35.5,24.3,10.3,1.9,1.3,2,0.493,0.324,0.758,7.2,0.16,2.8,0.4,104
2016,ORV,C,Andre Drummond,22,DET,14,260,0.054,81,32.9,16.2,14.8,0.8,1.5,1.4,0.521,0.333,0.355,7.4,0.133,5.5,0.3,98
2016,ORV,F,Serge Ibaka,26,OKC,14,260,0.054,78,32.1,12.6,6.8,0.8,0.5,1.9,0.479,0.326,0.752,5.5,0.105,3,0,105
2016,ORV,G,Stephen Curry,27,GSW,13,260,0.05,79,34.2,30.1,5.4,6.7,2.1,0.2,0.504,0.454,0.908,17.9,0.318,4.1,1.6,103
2016,ORV,F,Andre Iguodala,32,GSW,13,260,0.05,65,26.6,7,4,3.4,1.1,0.3,0.478,0.351,0.614,4.4,0.122,2.1,1.3,105
2016,ORV,G,Patrick Beverley,27,HOU,11,260,0.042,71,28.7,9.9,3.5,3.4,1.3,0.4,0.434,0.4,0.682,4.4,0.102,1.3,0.1,110
2016,ORV,C,Al Horford,29,ATL,7,260,0.027,82,32.1,15.2,7.3,3.2,0.8,1.5,0.505,0.344,0.798,9.4,0.172,4.5,1.6,101
2016,ORV,G,Marcus Smart,21,BOS,7,260,0.027,61,27.3,9.1,4.2,3,1.5,0.3,0.348,0.253,0.777,2.9,0.083,2.4,1.2,103
2016,ORV,G,John Wall,25,WAS,6,260,0.023,77,36.2,19.9,4.9,10.2,1.9,0.8,0.424,0.351,0.791,5.7,0.098,3.5,0.4,104
2016,ORV,F,Giannis Antetokounmpo,21,MIL,3,260,0.012,80,35.3,16.9,7.7,4.3,1.2,1.4,0.506,0.257,0.724,7.1,0.121,2.9,0.7,106
2016,ORV,F,Trevor Ariza,30,HOU,3,260,0.012,81,35.3,12.7,4.5,2.3,2,0.3,0.416,0.371,0.783,5.4,0.09,2.3,0.3,108
2016,ORV,G,Kent Bazemore,26,ATL,3,260,0.012,75,27.8,11.6,5.1,2.3,1.3,0.5,0.441,0.357,0.815,4.1,0.094,3.8,1.5,100
2016,ORV,C,Andrew Bogut,31,GSW,3,260,0.012,70,20.7,5.4,7,2.3,0.5,1.6,0.627,1,0.48,5.4,0.18,2.9,3.2,99
2016,ORV,C,DeMarcus Cousins,25,SAC,3,260,0.012,65,34.6,26.9,11.5,3.3,1.6,1.4,0.451,0.333,0.718,5.7,0.122,3.3,0.6,103
2016,ORV,F,Nicolas Batum,27,CHO,2,260,0.008,70,35,14.9,6.1,5.8,0.9,0.6,0.426,0.348,0.849,5,0.097,2.9,0.1,105
2016,ORV,G,Victor Oladipo,23,ORL,2,260,0.008,72,33,16,4.8,3.9,1.6,0.8,0.438,0.348,0.83,4.9,0.099,2.7,0.9,106
2016,ORV,F,LaMarcus Aldridge,30,SAS,1,260,0.004,74,30.6,18,8.5,1.5,0.5,1.1,0.513,0,0.858,10.1,0.215,4.5,0.3,99
2016,ORV,F,Harrison Barnes,23,GSW,1,260,0.004,66,30.9,11.7,4.9,1.8,0.6,0.2,0.466,0.383,0.761,4.9,0.116,1.9,-1.1,107
2016,ORV,C,Bismack Biyombo,23,TOR,1,260,0.004,82,22,5.5,8,0.4,0.2,1.6,0.542,0,0.628,5.9,0.156,3.1,1.1,101
2016,ORV,G,Mike Conley,28,MEM,1,260,0.004,56,31.4,15.3,2.9,6.1,1.2,0.3,0.422,0.363,0.834,5.3,0.145,1.1,-0.5,110
2016,ORV,F,Kevin Durant,27,OKC,1,260,0.004,72,35.8,28.2,8.2,5,1,1.2,0.505,0.387,0.898,14.5,0.27,3.5,1.6,104
2016,ORV,F,Derrick Favors,24,UTA,1,260,0.004,62,32,16.4,8.1,1.5,1.2,1.5,0.515,0,0.709,7.1,0.173,3.4,1.2,101
2016,ORV,G,George Hill,29,IND,1,260,0.004,74,34.1,12.1,4,3.5,1.1,0.2,0.441,0.408,0.76,6.2,0.118,2.8,0.7,106
2016,ORV,G,Wesley Matthews,29,DAL,1,260,0.004,78,33.9,12.5,3.1,1.9,1,0.2,0.388,0.36,0.863,3.7,0.067,1.8,-0.1,109
2016,ORV,F,Luc Mbah a Moute,29,LAC,1,260,0.004,75,17,3.1,2.3,0.4,0.6,0.3,0.454,0.325,0.526,1.6,0.059,1.3,0.6,106
2016,ORV,F,Kristaps Porziis,20,NYK,1,260,0.004,72,28.4,14.3,7.3,1.3,0.7,1.9,0.421,0.333,0.838,4.4,0.102,2.9,0.3,103
2016,ORV,F,Andre Roberson,24,OKC,1,260,0.004,70,22.2,4.8,3.6,0.7,0.8,0.6,0.496,0.311,0.611,3.4,0.105,1.6,1.3,106
2016,ORV,F,Mike Scott,27,ATL,1,260,0.004,75,15.3,6.2,2.7,1,0.3,0.2,0.468,0.392,0.794,3.2,0.132,1.5,0,104
2016,ORV,G,Dwyane Wade,34,MIA,1,260,0.004,74,30.5,19,4.1,4.6,1.1,0.6,0.456,0.159,0.793,4.9,0.105,2.6,-0.4,106
2017,1st,F,Draymond Green,26,GSW,198,200,0.99,76,32.5,10.2,7.9,7,2,1.4,0.418,0.308,0.709,8.2,0.16,5.4,3.9,99
2017,1st,C,Rudy Gobert,24,UTA,196,200,0.98,81,33.9,14,12.8,1.2,0.6,2.6,0.661,0,0.653,14.3,0.25,6,2.2,99
2017,1st,F,Kawhi Leonard,25,SAS,192,200,0.96,74,33.4,25.5,5.8,3.5,1.8,0.7,0.485,0.38,0.88,13.6,0.264,4.7,2.2,102
2017,1st,G,Chris Paul,31,LAC,140,200,0.7,61,31.5,18.1,5,9.2,2,0.1,0.476,0.411,0.892,10.6,0.264,2.6,2.5,106
2017,1st,G,Patrick Beverley,28,HOU,110,200,0.55,67,30.7,9.5,5.9,4.2,1.5,0.4,0.42,0.382,0.768,5.3,0.123,2.4,1.4,108
2017,2nd,G,Tony Allen,35,MEM,80,200,0.4,71,27,9.1,5.5,1.4,1.6,0.4,0.461,0.278,0.615,3.1,0.077,2.9,1.1,105
2017,2nd,G,Danny Green,29,SAS,68,200,0.34,68,26.6,7.3,3.3,1.8,1,0.8,0.392,0.379,0.844,3.4,0.09,3,1.9,104
2017,2nd,C,Anthony Davis,23,NOP,58,200,0.29,75,36.1,28,11.8,2.1,1.3,2.2,0.505,0.299,0.802,11,0.195,5.1,1.4,102
2017,2nd,F,Andre Roberson,25,OKC,53,200,0.265,79,30.1,6.6,5.1,1,1.2,1,0.464,0.245,0.423,4.2,0.085,3.1,1.4,106
2017,2nd,F,Giannis Antetokounmpo,22,MIL,35,200,0.175,80,35.6,22.9,8.8,5.4,1.6,1.9,0.521,0.272,0.77,12.4,0.21,4.5,2.4,104
2017,ORV,G,Avery Bradley,26,BOS,46,200,0.23,55,33.4,16.3,6.1,2.2,1.2,0.2,0.463,0.39,0.731,3.1,0.081,2,-0.5,108
2017,ORV,G,Klay Thompson,26,GSW,45,200,0.225,78,34,22.3,3.7,2.1,0.8,0.5,0.468,0.414,0.853,7.1,0.129,2.9,-1.6,108
2017,ORV,G,John Wall,26,WAS,38,200,0.19,78,36.4,23.1,4.2,10.7,2,0.6,0.451,0.327,0.801,8.8,0.149,3,0.1,108
2017,ORV,C,DeAndre Jordan,28,LAC,35,200,0.175,81,31.7,12.7,13.8,1.2,0.6,1.7,0.714,0,0.482,11.8,0.221,4.6,0.9,102
2017,ORV,F,Paul Millsap,31,ATL,35,200,0.175,69,34,18.1,7.7,3.7,1.3,0.9,0.442,0.311,0.768,6.4,0.132,3.8,1.3,104
2017,ORV,C,Hassan Whiteside,27,MIA,25,200,0.125,77,32.6,17,14.1,0.7,0.7,2.1,0.557,,0.628,9.5,0.181,5.3,0.5,100
2017,ORV,G,Marcus Smart,22,BOS,21,200,0.105,79,30.4,10.6,3.9,4.6,1.6,0.4,0.359,0.283,0.812,3.2,0.064,2.7,0.6,108
2017,ORV,G,Jimmy Butler,27,CHI,18,200,0.09,76,37,23.9,6.2,5.5,1.9,0.4,0.455,0.367,0.865,13.8,0.236,3.8,1.7,106
2017,ORV,F,LeBron James,32,CLE,12,200,0.06,74,37.8,26.4,8.6,8.7,1.2,0.6,0.548,0.363,0.674,12.9,0.221,3,1.2,108
2017,ORV,F,Robert Covington,26,PHI,11,200,0.055,67,31.6,12.9,6.5,1.5,1.9,1,0.399,0.333,0.822,3.1,0.071,3.2,1.4,105
2017,ORV,G,Russell Westbrook,28,OKC,10,200,0.05,81,34.6,31.6,10.7,10.4,1.6,0.4,0.425,0.343,0.845,13.1,0.224,4.6,2.4,104
2017,ORV,F,Paul George,26,IND,7,200,0.035,75,35.9,23.7,6.6,3.3,1.6,0.4,0.461,0.393,0.898,7.1,0.126,3.1,0.1,108
2017,ORV,F,Kevin Durant,28,GSW,6,200,0.03,62,33.4,25.1,8.3,4.8,1.1,1.6,0.537,0.375,0.875,12,0.278,4,2.2,101
2017,ORV,C,Dwight Howard,31,ATL,6,200,0.03,74,29.7,13.5,12.7,1.4,0.9,1.2,0.633,0,0.533,8.3,0.181,4.5,0.8,100
2017,ORV,G,Mike Conley,29,MEM,5,200,0.025,69,33.2,20.5,3.5,6.3,1.3,0.3,0.46,0.408,0.859,10,0.209,2.5,0.8,108
2017,ORV,F,Jae Crowder,26,BOS,5,200,0.025,72,32.4,13.9,5.8,2.2,1,0.3,0.463,0.398,0.811,6.7,0.137,2.5,-0.1,108
2017,ORV,G,Jrue Holiday,26,NOP,5,200,0.025,67,32.7,15.4,3.9,7.3,1.5,0.7,0.454,0.356,0.708,3.8,0.084,2.6,0.2,108
2017,ORV,G,Wesley Matthews,30,DAL,4,200,0.02,73,34.2,13.5,3.5,2.9,1.1,0.2,0.393,0.363,0.816,3.1,0.06,2.1,0,110
2017,ORV,G,Stephen Curry,28,GSW,3,200,0.015,79,33.4,25.3,4.5,6.6,1.8,0.2,0.468,0.411,0.898,12.6,0.229,3.9,0.3,105
2017,ORV,F,Andre Iguodala,33,GSW,3,200,0.015,76,26.3,7.6,4,3.4,1,0.5,0.528,0.362,0.706,6.9,0.167,2.9,1.7,105
2017,ORV,F,Michael Kidd-Gilchrist,23,CHO,3,200,0.015,81,29,9.2,7,1.4,1,1,0.477,0.111,0.784,5.8,0.119,3.1,0.9,106
2017,ORV,G,Ricky Rubio,26,MIN,3,200,0.015,75,32.9,11.1,4.1,9.1,1.7,0.1,0.402,0.306,0.891,6.1,0.119,1.7,-0.2,112
2017,ORV,F,P.J. Tucker,31,TOT,3,200,0.015,81,27.6,6.7,5.8,1.2,1.4,0.2,0.413,0.357,0.774,3.6,0.078,2.2,1.2,109
2017,ORV,F,Trevor Ariza,31,HOU,2,200,0.01,80,34.7,11.7,5.7,2.2,1.8,0.3,0.409,0.344,0.738,6,0.104,3.2,1.1,108
2017,ORV,F,Nicolas Batum,28,CHO,2,200,0.01,77,34,15.1,6.2,5.9,1.1,0.4,0.403,0.333,0.856,4.6,0.084,2.8,0.2,108
2017,ORV,C,Marc Gasol,32,MEM,2,200,0.01,74,34.2,19.5,6.3,4.6,0.9,1.3,0.459,0.388,0.837,7.7,0.145,3.5,1.4,106
2017,ORV,G,Eric Gordon,28,HOU,2,200,0.01,75,31,16.2,2.7,2.5,0.6,0.5,0.406,0.372,0.84,3.8,0.079,1.4,-1.4,113
2017,ORV,C,Karl-Anthony Towns,21,MIN,2,200,0.01,82,37,25.1,12.3,2.7,0.7,1.3,0.542,0.367,0.832,12.7,0.201,2.8,-0.7,110
2017,ORV,C,Steven Adams,23,OKC,1,200,0.005,80,29.9,11.3,7.7,1.1,1.1,1,0.571,0,0.611,6.5,0.13,3.1,0,107
2017,ORV,F,LaMarcus Aldridge,31,SAS,1,200,0.005,72,32.4,17.3,7.3,1.9,0.6,1.2,0.477,0.411,0.812,7.2,0.149,3.7,0.1,104
2017,ORV,F,Al-Farouq Aminu,26,POR,1,200,0.005,61,29.1,8.7,7.4,1.6,1,0.7,0.393,0.33,0.706,1.9,0.051,2,0.4,108
2017,ORV,G,Kentavious Caldwell-Pope,23,DET,1,200,0.005,76,33.3,13.8,3.3,2.5,1.2,0.2,0.399,0.35,0.832,4.5,0.086,2.5,0.4,109
2017,ORV,G,George Hill,30,UTA,1,200,0.005,49,31.5,16.9,3.4,4.2,1,0.2,0.477,0.403,0.801,5.9,0.182,1.9,0.8,107
2017,ORV,F,Serge Ibaka,27,TOT,1,200,0.005,79,30.7,14.8,6.8,0.9,0.5,1.6,0.48,0.391,0.856,5.1,0.101,2.6,-0.3,109
2017,ORV,G,Damian Lillard,26,POR,1,200,0.005,75,35.9,27,4.9,5.9,0.9,0.3,0.444,0.37,0.895,10.4,0.185,1.5,-1.1,113
2017,ORV,F,Luc Mbah a Moute,30,LAC,1,200,0.005,80,22.3,6.1,2.1,0.5,1,0.4,0.505,0.391,0.678,3.1,0.084,1.8,1.3,109
2017,ORV,G,Austin Rivers,24,LAC,1,200,0.005,74,27.8,12,2.2,2.8,0.6,0.1,0.442,0.371,0.691,2.5,0.059,1.3,-1,112
2017,ORV,G,Isaiah Thomas,27,BOS,1,200,0.005,76,33.8,28.9,2.7,5.9,0.9,0.2,0.463,0.379,0.909,12.5,0.234,1.6,-1.1,112
2017,ORV,C,Cody Zeller,24,CHO,1,200,0.005,62,27.8,10.3,6.5,1.6,1,0.9,0.571,0,0.679,5.6,0.157,2.2,1.1,107
2018,1st,C,Rudy Gobert,25,UTA,192,200,0.96,56,32.4,13.5,10.7,1.4,0.8,2.3,0.622,,0.682,8.1,0.214,3.9,2.5,99
2018,1st,F,Anthony Davis,24,NOP,163,200,0.815,75,36.4,28.1,11.1,2.3,1.5,2.6,0.534,0.34,0.828,13.7,0.241,4.9,1.4,102
2018,1st,G,Victor Oladipo,25,IND,136,200,0.68,75,34,23.1,5.2,4.3,2.4,0.8,0.477,0.371,0.799,8.2,0.155,4,1.7,104
2018,1st,G,Jrue Holiday,27,NOP,105,200,0.525,81,36.1,19,4.5,6,1.5,0.8,0.494,0.337,0.786,7.1,0.116,2.9,0.3,109
2018,1st,F,Robert Covington,27,PHI,90,200,0.45,80,31.7,12.6,5.4,2,1.7,0.9,0.413,0.369,0.853,6.1,0.116,4.5,1.7,103
2018,2nd,C,Joel Embiid,23,PHI,90,200,0.45,63,30.3,22.9,11,3.2,0.6,1.8,0.483,0.308,0.769,6.2,0.155,3.8,1.3,100
2018,2nd,F,Draymond Green,27,GSW,86,200,0.43,70,32.7,11,7.6,7.3,1.4,1.3,0.454,0.301,0.775,6.1,0.127,3.4,1.9,105
2018,2nd,F,Al Horford,31,BOS,85,200,0.425,72,31.6,12.9,7.4,4.7,0.6,1.1,0.489,0.429,0.783,7.8,0.165,3.8,2,103
2018,2nd,G,Dejounte Murray,21,SAS,80,200,0.4,81,21.5,8.1,5.7,2.9,1.2,0.4,0.443,0.265,0.709,3.2,0.087,3.4,2.2,101
2018,2nd,G,Jimmy Butler,28,MIN,79,200,0.395,59,36.7,22.2,5.3,4.9,2,0.4,0.474,0.35,0.854,8.9,0.198,1.8,0.7,110
2018,ORV,G,Chris Paul,32,HOU,74,200,0.37,58,31.8,18.6,5.4,7.9,1.7,0.2,0.46,0.38,0.919,10.2,0.265,2.7,1.8,105
2018,ORV,F,Paul George,27,OKC,69,200,0.345,79,36.6,21.9,5.7,3.3,2,0.5,0.43,0.401,0.822,8.9,0.147,3.9,0.6,106
2018,ORV,F,Giannis Antetokounmpo,23,MIL,43,200,0.215,75,36.7,26.9,10,4.8,1.5,1.4,0.529,0.307,0.76,11.9,0.207,3.6,0.9,106
2018,ORV,F,Kevin Durant,29,GSW,31,200,0.155,68,34.2,26.4,6.8,5.4,0.7,1.8,0.516,0.419,0.889,10.4,0.215,2.9,0.6,107
